SV regular	0	0.0160322770	2062	9992025	41972062
SV regular	1	0.0127281370	2988	9992024	38972064
SV branchless (C)	0	0.0153965650	1078	5996024	55960074
SV branchless (C)	1	0.0154080150	1044	5996023	55960073
SV branchless (asm)	0	0.0132781190	1066	5996023	43972071
SV branchless (asm)	1	0.0133136790	1042	5996024	43972072
SV branchless (SSE4.1)	0	0.0153595750	1078	5008013	53059975
SV branchless (SSE4.1)	1	0.0153107940	1047	5008013	53059975
