SV regular	0	0.0074955950	2107	9992021	41972059
SV regular	1	0.0084534790	2065	9992023	38972064
SV branchless (C)	0	0.0116870340	1913	5996023	55960074
SV branchless (C)	1	0.0119823450	2095	5996023	55960074
SV branchless (asm)	0	0.0082157700	1520	5996022	43972071
SV branchless (asm)	1	0.0084939430	2097	5996022	43972071
SV branchless (SSE4.1)	0	0.0104626650	2047	5004016	44992063
SV branchless (SSE4.1)	1	0.0104548450	1930	5004015	44992062
