BFS/TD branchless (CA15)	17	0.0045548750	11885	208627	1132364	6692	97455
BFS/TD branchless (CA15)	18	0.0051832920	13512	237856	1291292	7616	111147
BFS/TD branchless (CA15)	19	0.0059105420	15410	271790	1475497	8700	127006
BFS/TD branchless (CA15)	20	0.0067257080	17784	313454	1701584	10062	146445
BFS/TD branchless (CA15)	21	0.0078872910	20263	357279	1939486	11440	166945
BFS/TD branchless (CA15)	22	0.0086482500	22881	402704	2186341	12857	188227
BFS/TD branchless (CA15)	23	0.0095114590	25458	452661	2457653	14404	211626
BFS/TD branchless (CA15)	24	0.0103009170	27771	498939	2709206	15738	233403
BFS/TD branchless (CA15)	25	0.0113142500	30317	547798	2974083	17340	256172
BFS/TD branchless (CA15)	26	0.0117679170	32809	594557	3228185	18791	278085
BFS/TD branchless (CA15)	27	0.0121180420	34689	636456	3456108	19917	297884
BFS/TD branchless (CA15)	28	0.0122912920	35859	669450	3635175	20875	313379
BFS/TD branchless (CA15)	29	0.0125965000	36278	681791	3702273	21316	319118
BFS/TD branchless (CA15)	30	0.0125046670	35836	675388	3667485	21198	316052
BFS/TD branchless (CA15)	31	0.0119395000	35240	663799	3604328	20805	310632
BFS/TD branchless (CA15)	32	0.0111339590	33350	635254	3449617	19824	297370
BFS/TD branchless (CA15)	33	0.0103278750	31215	598727	3250961	18755	280185
BFS/TD branchless (CA15)	34	0.0092463750	28795	550804	2990669	17330	257688
BFS/TD branchless (CA15)	35	0.0083716250	26223	504821	2740797	15865	236171
BFS/TD branchless (CA15)	36	0.0075754580	24173	474452	2576352	14801	222092
BFS/TD branchless (CA15)	37	0.0068343750	21989	433920	2355854	13620	203013
BFS/TD branchless (CA15)	38	0.0062335420	20175	392146	2128565	12386	183360
BFS/TD branchless (CA15)	39	0.0057192090	18813	362743	1969175	11594	169518
BFS/TD branchless (CA15)	40	0.0049995830	16749	323840	1758062	10302	151383
BFS/TD branchless (CA15)	41	0.0046134580	15438	295180	1601998	9464	137881
BFS/TD branchless (CA15)	42	0.0041495000	13786	262930	1426850	8499	122748
BFS/TD branchless (CA15)	43	0.0035964170	12196	235302	1277248	7576	109903
BFS/TD branchless (CA15)	44	0.0031965840	11019	212411	1152836	6884	99159
BFS/TD branchless (CA15)	45	0.0026975840	9374	182427	989960	5877	85176
BFS/TD branchless (CA15)	46	0.0022877500	7667	149870	813406	4790	70015
BFS/TD branchless (CA15)	47	0.0017670830	6486	127506	691894	4100	59533
BFS/TD branchless (CA15)	48	0.0014272500	5352	105247	571096	3361	49156
BFS/TD branchless (CA15)	49	0.0010353750	4007	79359	430517	2563	37029
BFS/TD branchless (CA15)	50	0.0005890420	2571	50182	272072	1634	23385
BFS/TD branchless (CA15)	51	0.0003522920	1593	31454	170486	1024	14649
BFS/TD branchless (CA15)	52	0.0001424580	767	15090	81689	504	7002
BFS/TD branchless (CA15)	53	0.0000377500	226	4150	22242	137	1898
BFS/TD branchless (CA15)	54	0.0000031250	38	521	2636	18	213
