BFS/TD brachy (CA15)	71	0.0014593330	9268	699332	2084605	6986	332444
BFS/TD brachy (CA15)	72	0.0014160410	8888	673482	2007161	6734	319994
BFS/TD brachy (CA15)	73	0.0013870410	8655	668113	1993112	6615	317817
BFS/TD brachy (CA15)	74	0.0013929580	8705	665222	1984785	6636	316449
BFS/TD brachy (CA15)	75	0.0013873750	8621	659112	1966322	6559	313576
BFS/TD brachy (CA15)	76	0.0013423750	8430	648263	1934041	6426	308330
BFS/TD brachy (CA15)	77	0.0013561660	8512	650538	1940841	6524	309517
BFS/TD brachy (CA15)	78	0.0013138330	8260	629597	1876382	6223	299160
BFS/TD brachy (CA15)	79	0.0013202920	8342	633293	1889082	6321	301111
BFS/TD brachy (CA15)	80	0.0013322500	8488	642385	1914464	6349	305052
BFS/TD brachy (CA15)	81	0.0014040000	8952	676210	2014301	6720	320995
BFS/TD brachy (CA15)	82	0.0014783340	9233	699877	2086665	6930	332498
BFS/TD brachy (CA15)	83	0.0015154160	9559	727157	2169229	7294	345904
BFS/TD brachy (CA15)	84	0.0014920840	9353	710747	2116884	7007	337335
BFS/TD brachy (CA15)	85	0.0015655830	9985	750486	2235371	7420	356202
BFS/TD brachy (CA15)	86	0.0016338750	10418	782620	2331885	7812	371709
BFS/TD brachy (CA15)	87	0.0016448330	10432	787417	2345549	7798	373802
BFS/TD brachy (CA15)	88	0.0016818330	10800	804701	2398513	8106	382172
BFS/TD brachy (CA15)	89	0.0017107500	10815	814645	2428076	8099	387049
BFS/TD brachy (CA15)	90	0.0017079580	10809	818779	2441783	8190	389379
BFS/TD brachy (CA15)	91	0.0016715420	10481	798940	2381664	7917	379666
BFS/TD brachy (CA15)	92	0.0017171670	10698	812570	2422966	8071	386370
BFS/TD brachy (CA15)	93	0.0016818750	10535	807055	2406633	7994	383642
BFS/TD brachy (CA15)	94	0.0017523750	10695	822998	2455279	8176	391472
BFS/TD brachy (CA15)	95	0.0017434580	10799	823198	2455308	8183	391247
BFS/TD brachy (CA15)	96	0.0018151250	11157	857452	2557865	8512	407739
BFS/TD brachy (CA15)	97	0.0018292920	11480	872357	2600116	8673	414348
BFS/TD brachy (CA15)	98	0.0018935830	11860	905934	2699961	8960	430535
BFS/TD brachy (CA15)	99	0.0018927080	11949	902317	2690038	8995	428908
BFS/TD brachy (CA15)	100	0.0018947500	11744	895189	2668689	8876	425561
BFS/TD brachy (CA15)	101	0.0018490000	11735	887266	2644462	8827	421690
BFS/TD brachy (CA15)	102	0.0018328750	11471	874747	2607728	8687	415913
BFS/TD brachy (CA15)	103	0.0017933330	11181	855134	2549407	8484	406488
BFS/TD brachy (CA15)	104	0.0018174170	11372	861223	2565651	8498	408899
BFS/TD brachy (CA15)	105	0.0018995840	11810	894978	2667704	8911	425391
BFS/TD brachy (CA15)	106	0.0018710420	11689	886414	2642420	8757	421282
BFS/TD brachy (CA15)	107	0.0018997090	11854	896999	2675295	8946	426641
BFS/TD brachy (CA15)	108	0.0018581250	11462	877274	2615372	8701	417110
BFS/TD brachy (CA15)	109	0.0018299160	11300	861273	2567849	8568	409599
BFS/TD brachy (CA15)	110	0.0018021670	10895	836572	2493614	8253	397713
BFS/TD brachy (CA15)	111	0.0017760000	10979	832622	2481549	8232	395603
BFS/TD brachy (CA15)	112	0.0018089170	11191	850359	2534731	8428	403958
BFS/TD brachy (CA15)	113	0.0018619580	11691	884427	2634831	8750	419953
BFS/TD brachy (CA15)	114	0.0019340420	12017	909753	2712559	9058	432581
BFS/TD brachy (CA15)	115	0.0018794170	11565	892923	2664362	8855	424932
BFS/TD brachy (CA15)	116	0.0018665000	11405	873556	2605847	8736	415708
BFS/TD brachy (CA15)	117	0.0017472920	10855	820290	2445264	8211	389895
BFS/TD brachy (CA15)	118	0.0017202920	10630	812427	2419713	7966	385738
BFS/TD brachy (CA15)	119	0.0017593330	11155	841645	2508072	8365	399880
BFS/TD brachy (CA15)	120	0.0017840840	11042	843889	2515679	8344	401030
BFS/TD brachy (CA15)	121	0.0018470830	11405	864222	2575583	8568	410496
BFS/TD brachy (CA15)	122	0.0018499590	11657	885731	2641044	8841	421174
BFS/TD brachy (CA15)	123	0.0018059580	11376	865956	2582514	8575	411762
BFS/TD brachy (CA15)	124	0.0018043750	11228	863248	2576598	8659	411126
BFS/TD brachy (CA15)	125	0.0016599580	10418	795137	2371608	7945	378340
BFS/TD brachy (CA15)	126	0.0015842920	9832	752137	2242712	7483	357793
BFS/TD brachy (CA15)	127	0.0015190000	9280	717325	2140428	7119	341469
BFS/TD brachy (CA15)	128	0.0014451250	9036	689552	2056190	6853	327917
BFS/TD brachy (CA15)	129	0.0014163330	8850	677477	2020133	6720	322219
BFS/TD brachy (CA15)	130	0.0013864170	8681	661230	1970643	6552	314204
BFS/TD brachy (CA15)	131	0.0014036670	8809	665086	1981493	6580	315891
BFS/TD brachy (CA15)	132	0.0014040830	8934	664472	1980538	6699	315684
BFS/TD brachy (CA15)	133	0.0013585840	8555	649239	1935566	6503	308604
BFS/TD brachy (CA15)	134	0.0013515000	8356	634169	1889746	6321	301413
BFS/TD brachy (CA15)	135	0.0012932920	8142	613564	1827227	6062	291307
BFS/TD brachy (CA15)	136	0.0013046250	8124	621973	1854529	6174	295666
BFS/TD brachy (CA15)	137	0.0013256250	8317	627497	1869166	6209	297983
BFS/TD brachy (CA15)	138	0.0013371670	8339	636263	1896417	6314	302288
BFS/TD brachy (CA15)	139	0.0013602080	8599	648381	1931298	6433	307853
BFS/TD brachy (CA15)	140	0.0014013750	8722	664583	1980319	6538	315637
BFS/TD brachy (CA15)	141	0.0014800840	9159	694276	2067462	6881	329553
BFS/TD brachy (CA15)	142	0.0014790410	9309	708660	2112430	7021	336763
BFS/TD brachy (CA15)	143	0.0015103330	9441	719954	2145918	7133	342237
BFS/TD brachy (CA15)	144	0.0014860830	9287	709056	2112801	7042	336938
BFS/TD brachy (CA15)	145	0.0014859160	9341	701568	2088777	6916	332997
BFS/TD brachy (CA15)	146	0.0015056250	9407	716840	2136482	7105	340697
BFS/TD brachy (CA15)	147	0.0015008750	9408	713297	2123693	7056	338541
BFS/TD brachy (CA15)	148	0.0015377080	9487	726244	2165280	7203	345205
BFS/TD brachy (CA15)	149	0.0015302500	9489	733211	2186910	7273	348859
BFS/TD brachy (CA15)	150	0.0014874580	9284	708603	2113039	7042	336987
BFS/TD brachy (CA15)	151	0.0014501670	8991	695505	2073951	6902	330855
BFS/TD brachy (CA15)	152	0.0014050420	8794	671956	2003174	6643	319550
BFS/TD brachy (CA15)	153	0.0013635840	8455	651069	1941840	6489	309708
BFS/TD brachy (CA15)	154	0.0013348330	8190	629236	1877748	6265	299642
BFS/TD brachy (CA15)	155	0.0012211250	7730	590008	1758482	5845	280511
BFS/TD brachy (CA15)	156	0.0011725840	7299	569666	1699899	5670	271229
BFS/TD brachy (CA15)	157	0.0011042500	7049	539979	1610586	5341	256907
BFS/TD brachy (CA15)	158	0.0010760000	6724	522472	1559731	5236	248976
BFS/TD brachy (CA15)	159	0.0009705840	5990	469567	1402028	4655	223783
BFS/TD brachy (CA15)	160	0.0008910830	5684	438615	1308865	4326	208726
BFS/TD brachy (CA15)	161	0.0008990420	5683	434824	1296916	4361	206780
BFS/TD brachy (CA15)	162	0.0008782500	5568	427389	1273739	4214	203203
BFS/TD brachy (CA15)	163	0.0008297910	5386	411178	1227063	4116	195804
BFS/TD brachy (CA15)	164	0.0007977080	4893	378246	1129091	3766	180229
BFS/TD brachy (CA15)	165	0.0007000830	4466	344471	1028088	3423	164059
BFS/TD brachy (CA15)	166	0.0006488750	4174	319678	953538	3199	152180
BFS/TD brachy (CA15)	167	0.0005987500	3782	294085	877161	2884	139951
BFS/TD brachy (CA15)	168	0.0005777080	3789	287947	857687	2842	136759
BFS/TD brachy (CA15)	169	0.0005727920	3762	286156	853529	2856	136157
BFS/TD brachy (CA15)	170	0.0005357500	3498	271451	810101	2688	129367
BFS/TD brachy (CA15)	171	0.0004697920	3113	238863	713151	2394	113883
BFS/TD brachy (CA15)	172	0.0003979170	2576	202768	606331	2044	96838
BFS/TD brachy (CA15)	173	0.0003211670	2161	169469	506497	1694	80920
BFS/TD brachy (CA15)	174	0.0002592920	1750	138405	414559	1400	66318
BFS/TD brachy (CA15)	175	0.0001666660	1122	95643	287859	980	46256
BFS/TD brachy (CA15)	176	0.0000519170	381	32340	97788	343	15729
BFS/TD brachy (CA15)	177	0.0000065840	59	4271	12920	49	2058
BFS/TD branchless (CA15)	0	0.0000020000	15	123	481	1	31
BFS/TD branchless (CA15)	1	0.0000093340	44	2477	13390	31	1180
BFS/TD branchless (CA15)	2	0.0000164170	71	5096	27722	59	2460
BFS/TD branchless (CA15)	3	0.0000230410	95	7460	40663	84	3616
BFS/TD branchless (CA15)	4	0.0000262910	104	8540	46578	91	4148
BFS/TD branchless (CA15)	5	0.0000312080	123	10599	57855	112	5156
BFS/TD branchless (CA15)	6	0.0000430420	160	13930	76111	147	6787
BFS/TD branchless (CA15)	7	0.0000529580	195	17262	94367	182	8418
BFS/TD branchless (CA15)	8	0.0000689170	231	20690	113162	217	10098
BFS/TD branchless (CA15)	9	0.0000691250	249	22653	123900	238	11057
BFS/TD branchless (CA15)	10	0.0000728750	264	24294	132903	252	11864
BFS/TD branchless (CA15)	11	0.0000789170	291	26549	145244	280	12963
BFS/TD branchless (CA15)	12	0.0000947500	313	29901	163660	301	14620
BFS/TD branchless (CA15)	13	0.0001092910	390	36644	200565	378	17912
BFS/TD branchless (CA15)	14	0.0001376250	455	43088	235881	441	21071
BFS/TD branchless (CA15)	15	0.0001486250	531	50219	274942	518	24559
BFS/TD branchless (CA15)	16	0.0001928330	671	63545	347966	658	31083
BFS/TD branchless (CA15)	17	0.0002137080	749	70968	388644	735	34718
BFS/TD branchless (CA15)	18	0.0002385000	821	78963	432438	805	38642
BFS/TD branchless (CA15)	19	0.0002779170	953	91990	503859	938	45026
BFS/TD branchless (CA15)	20	0.0003637500	1202	117301	642571	1190	57430
BFS/TD branchless (CA15)	21	0.0004657920	1545	149154	817049	1533	73011
BFS/TD branchless (CA15)	22	0.0005826670	1947	188078	1030256	1932	92067
BFS/TD branchless (CA15)	23	0.0007274590	2429	234045	1282191	2415	114575
BFS/TD branchless (CA15)	24	0.0008075840	2664	256371	1404486	2653	125498
BFS/TD branchless (CA15)	25	0.0008337500	2765	266163	1458113	2751	130293
BFS/TD branchless (CA15)	26	0.0008581250	2843	273306	1497251	2828	133788
BFS/TD branchless (CA15)	27	0.0008727920	2808	271230	1485870	2793	132782
BFS/TD branchless (CA15)	28	0.0008855000	2891	283324	1552241	2877	138747
BFS/TD branchless (CA15)	29	0.0009553750	3120	302207	1655663	3108	147960
BFS/TD branchless (CA15)	30	0.0009363330	3061	297535	1630049	3045	145683
BFS/TD branchless (CA15)	31	0.0009787500	3192	311056	1704165	3178	152312
BFS/TD branchless (CA15)	32	0.0009935830	3247	317003	1736800	3234	155233
BFS/TD branchless (CA15)	33	0.0010367080	3332	324167	1775979	3318	158726
BFS/TD branchless (CA15)	34	0.0010849170	3442	338985	1857276	3430	166025
BFS/TD branchless (CA15)	35	0.0011488750	3693	359232	1968095	3675	175899
BFS/TD branchless (CA15)	36	0.0012227080	3869	377961	2070812	3857	185088
BFS/TD branchless (CA15)	37	0.0012461250	3996	386880	2119609	3983	189421
BFS/TD branchless (CA15)	38	0.0012119170	3900	378559	2073990	3885	185354
BFS/TD branchless (CA15)	39	0.0011576250	3739	359934	1971902	3724	176205
BFS/TD branchless (CA15)	40	0.0011176660	3509	343866	1883968	3493	168400
BFS/TD branchless (CA15)	41	0.0011717090	3688	360082	1972803	3675	176327
BFS/TD branchless (CA15)	42	0.0012863330	4047	395660	2167746	4032	193757
BFS/TD branchless (CA15)	43	0.0013760420	4325	423158	2318381	4312	207222
BFS/TD branchless (CA15)	44	0.0015261670	4688	459550	2517886	4676	225061
BFS/TD branchless (CA15)	45	0.0015679170	5048	489922	2684141	5033	239883
BFS/TD branchless (CA15)	46	0.0016573750	5111	499792	2738322	5096	244757
BFS/TD branchless (CA15)	47	0.0016814160	5268	511091	2800131	5250	250250
BFS/TD branchless (CA15)	48	0.0016305000	5123	499338	2735863	5110	244522
BFS/TD branchless (CA15)	49	0.0016370000	5128	502335	2752283	5117	246009
BFS/TD branchless (CA15)	50	0.0016364590	5146	502041	2750638	5131	245848
BFS/TD branchless (CA15)	51	0.0016190410	5048	495084	2712565	5033	242467
BFS/TD branchless (CA15)	52	0.0017437500	5465	533915	2925301	5453	261463
BFS/TD branchless (CA15)	53	0.0018382500	5801	565793	3099936	5789	277064
BFS/TD branchless (CA15)	54	0.0018949580	5965	583515	3197041	5950	285760
BFS/TD branchless (CA15)	55	0.0019680830	6203	606155	3321085	6188	296842
BFS/TD branchless (CA15)	56	0.0020125000	6280	609371	3338586	6265	298370
BFS/TD branchless (CA15)	57	0.0019705000	6174	600114	3287987	6160	293856
BFS/TD branchless (CA15)	58	0.0019043750	5987	585151	3206030	5971	286560
BFS/TD branchless (CA15)	59	0.0019009170	5823	570650	3126580	5810	279469
BFS/TD branchless (CA15)	60	0.0018503750	5730	560181	3069235	5712	274336
BFS/TD branchless (CA15)	61	0.0018729160	5801	567562	3109652	5782	277953
BFS/TD branchless (CA15)	62	0.0019445000	6074	594383	3256646	6062	291087
BFS/TD branchless (CA15)	63	0.0020273330	6298	616513	3377880	6286	301925
BFS/TD branchless (CA15)	64	0.0021386660	6589	645809	3538467	6573	316289
BFS/TD branchless (CA15)	65	0.0022112500	6906	674529	3695761	6895	330325
BFS/TD branchless (CA15)	66	0.0023428750	7167	699955	3834976	7154	342769
BFS/TD branchless (CA15)	67	0.0023208330	7301	711742	3899654	7287	348540
BFS/TD branchless (CA15)	68	0.0023632500	7434	724166	3967709	7420	354618
BFS/TD branchless (CA15)	69	0.0023706250	7344	716870	3927741	7329	351059
BFS/TD branchless (CA15)	70	0.0023254160	7169	698435	3826627	7154	342010
BFS/TD branchless (CA15)	71	0.0022380000	6998	678948	3719889	6986	332444
BFS/TD branchless (CA15)	72	0.0021614590	6749	653546	3580671	6734	319994
BFS/TD branchless (CA15)	73	0.0021413750	6627	648949	3555653	6615	317817
BFS/TD branchless (CA15)	74	0.0021514160	6649	646260	3540794	6636	316449
BFS/TD branchless (CA15)	75	0.0021091670	6573	640363	3508498	6559	313576
BFS/TD branchless (CA15)	76	0.0020772500	6439	629601	3449595	6426	308330
BFS/TD branchless (CA15)	77	0.0020857090	6536	632165	3463534	6524	309517
BFS/TD branchless (CA15)	78	0.0020304170	6236	610858	3346898	6223	299160
BFS/TD branchless (CA15)	79	0.0021025000	6338	614959	3369241	6321	301111
BFS/TD branchless (CA15)	80	0.0020518330	6365	622891	3412844	6349	305052
BFS/TD branchless (CA15)	81	0.0021659170	6734	655525	3591556	6720	320995
BFS/TD branchless (CA15)	82	0.0022362920	6945	678953	3719979	6930	332498
BFS/TD branchless (CA15)	83	0.0023356250	7308	706484	3870721	7294	345904
BFS/TD branchless (CA15)	84	0.0023054170	7020	688790	3773879	7007	337335
BFS/TD branchless (CA15)	85	0.0024069580	7435	727332	3985133	7420	356202
BFS/TD branchless (CA15)	86	0.0025052910	7826	759139	4159238	7812	371709
BFS/TD branchless (CA15)	87	0.0025287500	7812	763297	4182135	7798	373802
BFS/TD branchless (CA15)	88	0.0025993750	8118	780657	4276977	8106	382172
BFS/TD branchless (CA15)	89	0.0025881670	8116	790396	4330561	8099	387049
BFS/TD branchless (CA15)	90	0.0026205420	8205	795237	4357010	8190	389379
BFS/TD branchless (CA15)	91	0.0026247080	7934	775262	4247710	7917	379666
BFS/TD branchless (CA15)	92	0.0026101250	8089	788987	4322840	8071	386370
BFS/TD branchless (CA15)	93	0.0026007920	8008	783368	4292139	7994	383642
BFS/TD branchless (CA15)	94	0.0026511250	8192	799400	4379907	8176	391472
BFS/TD branchless (CA15)	95	0.0026791250	8194	798959	4377495	8183	391247
BFS/TD branchless (CA15)	96	0.0027661250	8525	832599	4561868	8512	407739
BFS/TD branchless (CA15)	97	0.0028160410	8689	846145	4636016	8673	414348
BFS/TD branchless (CA15)	98	0.0028875420	8973	879095	4816656	8960	430535
BFS/TD branchless (CA15)	99	0.0029218750	9013	875915	4799074	8995	428908
BFS/TD branchless (CA15)	100	0.0028639170	8886	868967	4761186	8876	425561
BFS/TD branchless (CA15)	101	0.0028555840	8840	861133	4718164	8827	421690
BFS/TD branchless (CA15)	102	0.0028147090	8699	849302	4653357	8687	415913
BFS/TD branchless (CA15)	103	0.0027586250	8496	830039	4547855	8484	406488
BFS/TD branchless (CA15)	104	0.0027853750	8509	834894	4574502	8498	408899
BFS/TD branchless (CA15)	105	0.0028838750	8923	868705	4759631	8911	425391
BFS/TD branchless (CA15)	106	0.0028780830	8777	860182	4713046	8757	421282
BFS/TD branchless (CA15)	107	0.0028927080	8963	871279	4773696	8946	426641
BFS/TD branchless (CA15)	108	0.0028357080	8716	851716	4666650	8701	417110
BFS/TD branchless (CA15)	109	0.0028162090	8581	836430	4582832	8568	409599
BFS/TD branchless (CA15)	110	0.0027213750	8264	812029	4449251	8253	397713
BFS/TD branchless (CA15)	111	0.0027217080	8245	807773	4425852	8232	395603
BFS/TD branchless (CA15)	112	0.0027559580	8446	824873	4519521	8428	403958
BFS/TD branchless (CA15)	113	0.0028484590	8768	857514	4698364	8750	419953
BFS/TD branchless (CA15)	114	0.0029457920	9076	883386	4840044	9058	432581
BFS/TD branchless (CA15)	115	0.0028702920	8868	867668	4754078	8855	424932
BFS/TD branchless (CA15)	116	0.0028450000	8751	848993	4651543	8736	415708
BFS/TD branchless (CA15)	117	0.0026583330	8225	796306	4362875	8211	389895
BFS/TD branchless (CA15)	118	0.0026092920	7980	787504	4314943	7966	385738
BFS/TD branchless (CA15)	119	0.0026880840	8379	816585	4474096	8365	399880
BFS/TD branchless (CA15)	120	0.0027325840	8361	818859	4486557	8344	401030
BFS/TD branchless (CA15)	121	0.0027514160	8581	838227	4592699	8568	410496
