BFS/TD brachy (CA15)	0	0.0000015830	71	407	1336	1	19
BFS/TD brachy (CA15)	1	0.0000045000	77	1299	3454	19	464
BFS/TD brachy (CA15)	2	0.0000714580	601	12858	34937	92	3975
BFS/TD brachy (CA15)	3	0.0023287080	19748	714062	1935299	2532	283192
BFS/TD brachy (CA15)	4	0.0381186670	221861	12860027	36647396	53307	5847199
BFS/TD brachy (CA15)	5	0.1295558750	495300	38358769	113493264	271077	18383414
BFS/TD brachy (CA15)	6	0.0639806250	267111	11874413	35656804	188239	5644343
BFS/TD brachy (CA15)	7	0.0068690000	32980	701987	2142621	24116	320217
BFS/TD brachy (CA15)	8	0.0002400830	1440	18683	57293	1036	7951
BFS/TD brachy (CA15)	9	0.0000056670	56	373	1080	33	108
BFS/TD brachy (CA15)	10	0.0000007910	22	84	146	1	1
BFS/TD branchless (CA15)	0	0.0000015000	16	98	349	1	19
BFS/TD branchless (CA15)	1	0.0000067500	39	1029	5406	19	464
BFS/TD branchless (CA15)	2	0.0001007080	126	8208	44684	92	3975
BFS/TD branchless (CA15)	3	0.0033763750	2763	571802	3138031	2532	283192
BFS/TD branchless (CA15)	4	0.0634897090	55898	11802656	64799083	53307	5847199
BFS/TD branchless (CA15)	5	0.2235571660	295339	37312098	204657378	271077	18383414
BFS/TD branchless (CA15)	6	0.1117619580	220646	11668337	63782055	188239	5644343
BFS/TD branchless (CA15)	7	0.0126833750	29094	689555	3739562	24116	320217
BFS/TD branchless (CA15)	8	0.0004952500	1241	18126	96916	1036	7951
BFS/TD branchless (CA15)	9	0.0000108750	50	354	1616	33	108
BFS/TD branchless (CA15)	10	0.0000010410	18	74	151	1	1
