SV regular	0	0.0068723510	1988	10992022	41972058
SV regular	1	0.0066913150	1516	10992022	38972061
SV branchless (C)	0	0.0103344620	1902	6996023	54960072
SV branchless (C)	1	0.0103096040	1851	6996022	54960071
SV branchless (asm)	0	0.0085574900	1659	6996022	42972069
SV branchless (asm)	1	0.0085361470	1601	6996022	42972069
SV branchless (SSE4.1)	0	0.0090559320	1078	6004016	42988062
SV branchless (SSE4.1)	1	0.0090531790	1046	6004016	42988062
