SV regular	0	0.0035163790	87509	2299961	8399847
SV regular	1	0.0035272240	89075	2299961	8099850
SV branchless (C)	0	0.0035507170	89203	1299991	11499770
SV branchless (C)	1	0.0035303780	89683	1299991	11499770
SV branchless (asm)	0	0.0032425170	88029	1299991	8499858
SV branchless (asm)	1	0.0032398820	88388	1299991	8499858
SV branchless (SSE4.1)	0	0.0030919350	107714	863072	6815262
SV branchless (SSE4.1)	1	0.0030744860	107447	863071	6815261
