BFS/TD branchless (CA15)	17	0.0045746250	11881	208602	1132364	6692	97455
BFS/TD branchless (CA15)	18	0.0051957500	13532	237836	1291292	7616	111147
BFS/TD branchless (CA15)	19	0.0060123330	15415	271807	1475497	8700	127006
BFS/TD branchless (CA15)	20	0.0068819160	17786	313446	1701584	10062	146445
BFS/TD branchless (CA15)	21	0.0079131250	20263	357297	1939486	11440	166945
BFS/TD branchless (CA15)	22	0.0088114590	22866	402699	2186341	12857	188227
BFS/TD branchless (CA15)	23	0.0095829160	25486	452675	2457653	14404	211626
BFS/TD branchless (CA15)	24	0.0103962500	27768	498940	2709206	15738	233403
BFS/TD branchless (CA15)	25	0.0112605410	30349	547765	2974083	17340	256172
BFS/TD branchless (CA15)	26	0.0119611670	32797	594561	3228185	18791	278085
BFS/TD branchless (CA15)	27	0.0125372920	34708	636465	3456108	19917	297884
BFS/TD branchless (CA15)	28	0.0127416660	35826	669407	3635175	20875	313379
BFS/TD branchless (CA15)	29	0.0125890410	36274	681740	3702273	21316	319118
BFS/TD branchless (CA15)	30	0.0123877090	35874	675382	3667485	21198	316052
BFS/TD branchless (CA15)	31	0.0119722080	35223	663792	3604328	20805	310632
BFS/TD branchless (CA15)	32	0.0112270000	33307	635256	3449617	19824	297370
BFS/TD branchless (CA15)	33	0.0105263750	31188	598739	3250961	18755	280185
BFS/TD branchless (CA15)	34	0.0092417090	28799	550854	2990669	17330	257688
BFS/TD branchless (CA15)	35	0.0082805000	26206	504803	2740797	15865	236171
BFS/TD branchless (CA15)	36	0.0075143330	24200	474424	2576352	14801	222092
BFS/TD branchless (CA15)	37	0.0067627500	22014	433889	2355854	13620	203013
BFS/TD branchless (CA15)	38	0.0063247920	20173	392064	2128565	12386	183360
BFS/TD branchless (CA15)	39	0.0057223330	18816	362802	1969175	11594	169518
BFS/TD branchless (CA15)	40	0.0050727080	16742	323848	1758062	10302	151383
BFS/TD branchless (CA15)	41	0.0045620410	15445	295146	1601998	9464	137881
BFS/TD branchless (CA15)	42	0.0042073750	13772	262913	1426850	8499	122748
BFS/TD branchless (CA15)	43	0.0036342080	12212	235315	1277248	7576	109903
BFS/TD branchless (CA15)	44	0.0032844170	11035	212424	1152836	6884	99159
BFS/TD branchless (CA15)	45	0.0028060420	9380	182419	989960	5877	85176
BFS/TD branchless (CA15)	46	0.0022416660	7671	149862	813406	4790	70015
BFS/TD branchless (CA15)	47	0.0018100420	6490	127502	691894	4100	59533
BFS/TD branchless (CA15)	48	0.0014350840	5359	105237	571096	3361	49156
BFS/TD branchless (CA15)	49	0.0010437500	4020	79353	430517	2563	37029
BFS/TD branchless (CA15)	50	0.0005900000	2576	50162	272072	1634	23385
BFS/TD branchless (CA15)	51	0.0003513340	1583	31437	170486	1024	14649
BFS/TD branchless (CA15)	52	0.0001442080	771	15093	81689	504	7002
BFS/TD branchless (CA15)	53	0.0000386670	229	4132	22242	137	1898
BFS/TD branchless (CA15)	54	0.0000032910	42	525	2636	18	213
