BFS/TD	Branch-based	0	0.0000016250	52	348	1429	1	36
BFS/TD	Branch-based	1	0.0000128750	310	2080	5442	36	677
BFS/TD	Branch-based	2	0.0001853750	5079	50566	127639	465	19085
BFS/TD	Branch-based	3	0.0009352920	14651	286865	810819	4409	126314
BFS/TD	Branch-based	4	0.0006852920	12535	174096	511630	6564	74534
BFS/TD	Branch-based	5	0.0001669580	4211	41021	121506	2612	16105
BFS/TD	Branch-based	6	0.0000275410	859	6442	19133	621	2199
BFS/TD	Branch-based	7	0.0000045410	148	964	2778	112	267
BFS/TD	Branch-based	8	0.0000012500	39	242	701	21	63
BFS/TD	Branch-based	9	0.0000008340	21	116	306	4	24
BFS/TD	Branch-avoiding	0	0.0000017080	20	91	459	1	36
BFS/TD	Branch-avoiding	1	0.0000135420	72	816	6543	36	677
BFS/TD	Branch-avoiding	2	0.0001814590	618	20126	176076	465	19085
BFS/TD	Branch-avoiding	3	0.0012700830	5699	135355	1176633	4409	126314
BFS/TD	Branch-avoiding	4	0.0009782080	8453	88401	730008	6564	74534
BFS/TD	Branch-avoiding	5	0.0002398750	3063	22186	168579	2612	16105
BFS/TD	Branch-avoiding	6	0.0000430840	624	3697	25506	621	2199
BFS/TD	Branch-avoiding	7	0.0000065420	108	597	3537	112	267
BFS/TD	Branch-avoiding	8	0.0000014170	30	168	882	21	63
BFS/TD	Branch-avoiding	9	0.0000008750	19	86	378	4	24
