BFS/TD	Branch-based	0	0.0000018750	47	348	1365	1	28
BFS/TD	Branch-based	1	0.0000092500	159	1084	3086	28	363
BFS/TD	Branch-based	2	0.0001127920	3377	23271	49141	265	6865
BFS/TD	Branch-based	3	0.0006941250	16470	152541	370910	2720	54497
BFS/TD	Branch-based	4	0.0013834590	28576	261145	696971	9661	98362
BFS/TD	Branch-based	5	0.0009016660	19565	151345	424844	9862	54715
BFS/TD	Branch-based	6	0.0002518750	6242	42476	120089	3835	13927
BFS/TD	Branch-based	7	0.0000525840	1388	9574	27429	943	3083
BFS/TD	Branch-based	8	0.0000087080	255	1522	4119	159	414
BFS/TD	Branch-based	9	0.0000024160	67	374	1045	39	93
BFS/TD	Branch-based	10	0.0000008330	24	109	251	5	13
BFS/TD	Branch-based	11	0.0000006660	18	74	147	1	2
BFS/TD	Branch-avoiding	0	0.0000021670	26	93	387	1	28
BFS/TD	Branch-avoiding	1	0.0000127500	70	490	3645	28	363
BFS/TD	Branch-avoiding	2	0.0001203750	393	7496	64296	265	6865
BFS/TD	Branch-avoiding	3	0.0008331250	3599	60149	515079	2720	54497
BFS/TD	Branch-avoiding	4	0.0019253750	12302	118366	972333	9661	98362
BFS/TD	Branch-avoiding	5	0.0012902500	11644	76297	581319	9862	54715
BFS/TD	Branch-avoiding	6	0.0003737090	3964	23010	159984	3835	13927
BFS/TD	Branch-avoiding	7	0.0000736250	873	5404	36360	943	3083
BFS/TD	Branch-avoiding	8	0.0000119170	135	858	5283	159	414
BFS/TD	Branch-avoiding	9	0.0000030840	43	244	1314	39	93
BFS/TD	Branch-avoiding	10	0.0000008750	17	83	288	5	13
BFS/TD	Branch-avoiding	11	0.0000005830	14	59	153	1	2
