BFS/TD	Branch-based	0	0.0000027080	55	406	1565	1	53
BFS/TD	Branch-based	1	0.0000166250	350	2075	5235	53	650
BFS/TD	Branch-based	2	0.0002351250	5712	42155	88202	366	12483
BFS/TD	Branch-based	3	0.0016160410	29155	298318	717922	4942	107133
BFS/TD	Branch-based	4	0.0026883330	40808	395958	1060624	15260	149947
BFS/TD	Branch-based	5	0.0012798340	20944	163965	463260	11738	58488
BFS/TD	Branch-based	6	0.0002717080	4972	36788	103814	3282	12139
BFS/TD	Branch-based	7	0.0000473750	946	6932	19392	658	2184
BFS/TD	Branch-based	8	0.0000076250	191	1171	3036	120	296
BFS/TD	Branch-based	9	0.0000019170	56	292	805	27	71
BFS/TD	Branch-based	10	0.0000010840	35	125	247	5	11
BFS/TD	Branch-based	11	0.0000010840	21	132	245	5	12
BFS/TD	Branch-based	12	0.0000005420	14	59	141	1	1
BFS/TD	Branch-avoiding	0	0.0000035000	21	111	612	1	53
BFS/TD	Branch-avoiding	1	0.0000225830	119	840	6453	53	650
BFS/TD	Branch-avoiding	2	0.0002757500	528	13304	115767	366	12483
BFS/TD	Branch-avoiding	3	0.0022313330	6450	117287	1008801	4942	107133
BFS/TD	Branch-avoiding	4	0.0042174580	19614	181620	1486989	15260	149947
BFS/TD	Branch-avoiding	5	0.0021743750	13661	84496	632160	11738	58488
BFS/TD	Branch-avoiding	6	0.0004820000	3351	19938	138915	3282	12139
BFS/TD	Branch-avoiding	7	0.0000812500	625	3798	25704	658	2184
BFS/TD	Branch-avoiding	8	0.0000118750	134	650	3870	120	296
BFS/TD	Branch-avoiding	9	0.0000031250	45	197	1008	27	71
BFS/TD	Branch-avoiding	10	0.0000010840	23	85	270	5	11
BFS/TD	Branch-avoiding	11	0.0000010420	20	85	279	5	12
BFS/TD	Branch-avoiding	12	0.0000005410	14	58	144	1	1
