BFS/TD	Branch-based	0	0.0000014630	74	225	1119	1	8
BFS/TD	Branch-based	1	0.0000052570	111	255	1073	8	94
BFS/TD	Branch-based	2	0.0000286120	215	883	3790	31	385
BFS/TD	Branch-based	3	0.0002118990	1057	5852	25751	181	2719
BFS/TD	Branch-based	4	0.0020560820	11175	72838	306260	1555	34830
BFS/TD	Branch-based	5	0.0161495600	75711	548543	2190284	15547	258661
BFS/TD	Branch-based	6	0.0503188590	195618	1598948	6177963	74623	724761
BFS/TD	Branch-based	7	0.0506226040	196845	1494402	5776451	119345	627793
BFS/TD	Branch-based	8	0.0212902660	83230	584364	2289865	62711	229433
BFS/TD	Branch-based	9	0.0059044790	21898	153771	608702	18819	58038
BFS/TD	Branch-based	10	0.0014438170	5391	37290	148024	4666	13953
BFS/TD	Branch-based	11	0.0003039540	1265	8791	35098	1150	3220
BFS/TD	Branch-based	12	0.0000492530	397	2279	9168	272	842
BFS/TD	Branch-based	13	0.0000195830	181	1063	4228	104	402
BFS/TD	Branch-based	14	0.0000071100	94	529	2077	44	195
BFS/TD	Branch-based	15	0.0000016120	34	107	468	10	18
BFS/TD	Branch-avoiding	0	0.0000012150	24	61	350	1	8
BFS/TD	Branch-avoiding	1	0.0000046580	58	161	1452	8	94
BFS/TD	Branch-avoiding	2	0.0000287320	110	498	5174	31	385
BFS/TD	Branch-avoiding	3	0.0001909810	291	3132	34682	181	2719
BFS/TD	Branch-avoiding	4	0.0019070950	1819	37991	433754	1555	34830
BFS/TD	Branch-avoiding	5	0.0163116290	17209	289810	3259650	15547	258661
BFS/TD	Branch-avoiding	6	0.0509023170	83948	874071	9443619	74623	724761
BFS/TD	Branch-avoiding	7	0.0513850500	133534	866547	8727223	119345	627793
BFS/TD	Branch-avoiding	8	0.0215452820	62964	354911	3380555	62711	229433
BFS/TD	Branch-avoiding	9	0.0059706750	17030	95729	884892	18819	58038
BFS/TD	Branch-avoiding	10	0.0014470580	4072	23336	214340	4666	13953
BFS/TD	Branch-avoiding	11	0.0003096540	978	5571	50384	1150	3220
BFS/TD	Branch-avoiding	12	0.0000518330	302	1437	13068	272	842
BFS/TD	Branch-avoiding	13	0.0000206020	126	661	6108	104	402
BFS/TD	Branch-avoiding	14	0.0000077320	66	334	3024	44	195
BFS/TD	Branch-avoiding	15	0.0000015600	32	89	560	10	18
