BFS/TD	Branch-based	0	0.0000020100	61	265	1319	1	28
BFS/TD	Branch-based	1	0.0000187280	157	833	3858	28	363
BFS/TD	Branch-based	2	0.0001729360	2546	14311	59107	265	6865
BFS/TD	Branch-based	3	0.0012720890	11936	114485	437904	2720	54497
BFS/TD	Branch-based	4	0.0031335680	20915	216098	814973	9661	98362
BFS/TD	Branch-based	5	0.0023721790	15176	129206	493373	9862	54715
BFS/TD	Branch-based	6	0.0007351460	5006	35575	138910	3835	13927
BFS/TD	Branch-based	7	0.0001506980	1117	8103	31730	943	3083
BFS/TD	Branch-based	8	0.0000217200	221	1197	4847	159	414
BFS/TD	Branch-based	9	0.0000042380	68	315	1298	39	93
BFS/TD	Branch-based	10	0.0000009450	28	87	386	5	13
BFS/TD	Branch-based	11	0.0000004430	22	57	266	1	2
BFS/TD	Branch-avoiding	0	0.0000021230	30	81	590	1	28
BFS/TD	Branch-avoiding	1	0.0000201600	108	470	4880	28	363
BFS/TD	Branch-avoiding	2	0.0001785230	359	7446	85274	265	6865
BFS/TD	Branch-avoiding	3	0.0014869420	3082	59989	681409	2720	54497
BFS/TD	Branch-avoiding	4	0.0033803200	10810	117735	1277198	9661	98362
BFS/TD	Branch-avoiding	5	0.0026111910	10958	74491	755445	9862	54715
BFS/TD	Branch-avoiding	6	0.0007792310	3813	21648	205718	3835	13927
BFS/TD	Branch-avoiding	7	0.0001597360	869	5020	46670	943	3083
BFS/TD	Branch-avoiding	8	0.0000238050	163	783	6802	159	414
BFS/TD	Branch-avoiding	9	0.0000043200	55	222	1750	39	93
BFS/TD	Branch-avoiding	10	0.0000009830	23	74	450	5	13
BFS/TD	Branch-avoiding	11	0.0000004580	25	55	278	1	2
