BFS/TD	Branch-based	0	0.0000026930	66	232	1160	1	13
BFS/TD	Branch-based	1	0.0000118890	111	449	1804	13	186
BFS/TD	Branch-based	2	0.0000267870	190	1397	5359	44	629
BFS/TD	Branch-based	3	0.0000531870	347	2991	11367	92	1378
BFS/TD	Branch-based	4	0.0000992630	570	5929	22295	187	2752
BFS/TD	Branch-based	5	0.0001725420	891	9760	36625	307	4547
BFS/TD	Branch-based	6	0.0002444030	1342	15610	58360	495	7284
BFS/TD	Branch-based	7	0.0003323120	1856	22721	84793	727	10608
BFS/TD	Branch-based	8	0.0005249910	2493	31114	115991	1009	14521
BFS/TD	Branch-based	9	0.0006900530	3297	41751	155611	1337	19512
BFS/TD	Branch-based	10	0.0009310870	4301	55797	207784	1805	26067
BFS/TD	Branch-based	11	0.0012291260	5477	72420	269442	2341	33842
BFS/TD	Branch-based	12	0.0017036690	6761	92091	342203	2965	43053
BFS/TD	Branch-based	13	0.0019406760	7995	112907	418851	3646	52780
BFS/TD	Branch-based	14	0.0023523560	9426	132061	490100	4229	61773
BFS/TD	Branch-based	15	0.0027933060	11009	157070	582303	5051	73455
BFS/TD	Branch-based	16	0.0031699490	12606	181070	671226	5787	84719
BFS/TD	Branch-based	17	0.0037755950	14466	208353	772201	6692	97455
BFS/TD	Branch-based	18	0.0042157820	16461	237586	880538	7616	111147
BFS/TD	Branch-based	19	0.0049358650	18909	271476	1006481	8700	127006
BFS/TD	Branch-based	20	0.0055549920	21645	313078	1160308	10062	146445
BFS/TD	Branch-based	21	0.0064355320	24467	356836	1321841	11440	166945
BFS/TD	Branch-based	22	0.0070809240	27407	402237	1489629	12857	188227
BFS/TD	Branch-based	23	0.0077523290	30327	452128	1672893	14404	211626
BFS/TD	Branch-based	24	0.0084644240	33245	498353	1843481	15738	233403
BFS/TD	Branch-based	25	0.0090503990	36326	547096	2023238	17340	256172
BFS/TD	Branch-based	26	0.0096307440	38879	593824	2194517	18791	278085
BFS/TD	Branch-based	27	0.0101194230	40973	635678	2347248	19917	297884
BFS/TD	Branch-based	28	0.0103568860	42343	668582	2466614	20875	313379
BFS/TD	Branch-based	29	0.0105803710	42700	680947	2510848	21316	319118
BFS/TD	Branch-based	30	0.0100893380	42185	674574	2487022	21198	316052
BFS/TD	Branch-based	31	0.0096212000	40793	662947	2442208	20805	310632
BFS/TD	Branch-based	32	0.0090848890	38705	634459	2336355	19824	297370
BFS/TD	Branch-based	33	0.0085063510	36216	597951	2201095	18755	280185
BFS/TD	Branch-based	34	0.0076059540	33321	550104	2024968	17330	257688
BFS/TD	Branch-based	35	0.0069223840	30806	504139	1856506	15865	236171
BFS/TD	Branch-based	36	0.0063765080	28532	473854	1743771	14801	222092
BFS/TD	Branch-based	37	0.0055784200	26101	433330	1594702	13620	203013
BFS/TD	Branch-based	38	0.0051472760	24082	391557	1442416	12386	183360
BFS/TD	Branch-based	39	0.0047263040	22001	362286	1333723	11594	169518
BFS/TD	Branch-based	40	0.0042199730	19847	323432	1191344	10302	151383
BFS/TD	Branch-based	41	0.0039170430	18043	294750	1085553	9464	137881
BFS/TD	Branch-based	42	0.0034265230	16160	262554	967203	8499	122748
BFS/TD	Branch-based	43	0.0030396000	14539	235015	865979	7576	109903
BFS/TD	Branch-based	44	0.0027489720	12840	212144	780831	6884	99159
BFS/TD	Branch-based	45	0.0024410250	10728	182163	669618	5877	85176
BFS/TD	Branch-based	46	0.0018998990	8926	149665	550549	4790	70015
BFS/TD	Branch-based	47	0.0016050340	7512	127321	468058	4100	59533
BFS/TD	Branch-based	48	0.0012730580	5962	105088	385634	3361	49156
BFS/TD	Branch-based	49	0.0009290810	4232	79236	289976	2563	37029
BFS/TD	Branch-based	50	0.0005604930	2682	50090	183348	1634	23385
BFS/TD	Branch-based	51	0.0002945610	1548	31397	114535	1024	14649
BFS/TD	Branch-based	52	0.0001551470	666	15064	54706	504	7002
BFS/TD	Branch-based	53	0.0000314540	170	4121	14950	137	1898
BFS/TD	Branch-based	54	0.0000025040	27	513	1911	18	213
BFS/TD	Branch-avoiding	0	0.0000030850	30	66	408	1	13
BFS/TD	Branch-avoiding	1	0.0000113290	45	263	2604	13	186
BFS/TD	Branch-avoiding	2	0.0000266400	62	768	8230	44	629
BFS/TD	Branch-avoiding	3	0.0000533090	102	1613	17698	92	1378
BFS/TD	Branch-avoiding	4	0.0000995870	199	3177	35136	187	2752
BFS/TD	Branch-avoiding	5	0.0001552960	340	5212	57876	307	4547
BFS/TD	Branch-avoiding	6	0.0002366790	584	8325	92600	495	7284
BFS/TD	Branch-avoiding	7	0.0003321150	823	12113	134808	727	10608
BFS/TD	Branch-avoiding	8	0.0004668710	1141	16590	184584	1009	14521
BFS/TD	Branch-avoiding	9	0.0007174290	1448	22237	247756	1337	19512
BFS/TD	Branch-avoiding	10	0.0010475110	2003	29728	331096	1805	26067
BFS/TD	Branch-avoiding	11	0.0014585740	2639	38576	429757	2341	33842
BFS/TD	Branch-avoiding	12	0.0018350340	3159	49034	546528	2965	43053
BFS/TD	Branch-avoiding	13	0.0023465300	3854	60124	670063	3646	52780
BFS/TD	Branch-avoiding	14	0.0028272620	4401	70283	783809	4229	61773
BFS/TD	Branch-avoiding	15	0.0028795650	5477	83610	932214	5051	73455
BFS/TD	Branch-avoiding	16	0.0033369130	6297	96345	1074741	5787	84719
BFS/TD	Branch-avoiding	17	0.0044358960	6939	110891	1236623	6692	97455
BFS/TD	Branch-avoiding	18	0.0051757010	7905	126433	1410169	7616	111147
