BFS/TD	Branch-based	0	0.0000021830	53	312	1560	1	53
BFS/TD	Branch-based	1	0.0000222610	304	1457	6418	53	650
BFS/TD	Branch-based	2	0.0002235270	4104	25754	106112	366	12483
BFS/TD	Branch-based	3	0.0020624740	19993	224217	845387	4942	107133
BFS/TD	Branch-based	4	0.0038321210	27967	330477	1237695	15260	149947
BFS/TD	Branch-based	5	0.0020759950	15726	140506	536885	11738	58488
BFS/TD	Branch-based	6	0.0004616940	3849	30894	120008	3282	12139
BFS/TD	Branch-based	7	0.0000682830	746	5735	22468	658	2184
BFS/TD	Branch-based	8	0.0000103890	145	883	3593	120	296
BFS/TD	Branch-based	9	0.0000022830	36	247	1022	27	71
BFS/TD	Branch-based	10	0.0000011200	17	83	382	5	11
BFS/TD	Branch-based	11	0.0000006630	17	85	377	5	12
BFS/TD	Branch-based	12	0.0000002180	7	55	257	1	1
BFS/TD	Branch-avoiding	0	0.0000017970	24	106	888	1	53
BFS/TD	Branch-avoiding	1	0.0000197480	87	807	8572	53	650
BFS/TD	Branch-avoiding	2	0.0001857760	415	13266	153698	366	12483
BFS/TD	Branch-avoiding	3	0.0019590240	5171	117068	1335258	4942	107133
BFS/TD	Branch-avoiding	4	0.0042745360	16028	180519	1952207	15260	149947
BFS/TD	Branch-avoiding	5	0.0023091830	12061	82016	819479	11738	58488
BFS/TD	Branch-avoiding	6	0.0005079340	2979	18754	178730	3282	12139
BFS/TD	Branch-avoiding	7	0.0000803760	550	3551	33030	658	2184
BFS/TD	Branch-avoiding	8	0.0000122280	120	587	4994	120	296
BFS/TD	Branch-avoiding	9	0.0000029170	38	176	1364	27	71
BFS/TD	Branch-avoiding	10	0.0000009540	10	72	424	5	11
BFS/TD	Branch-avoiding	11	0.0000006450	15	73	436	5	12
BFS/TD	Branch-avoiding	12	0.0000001860	7	54	264	1	1
