BFS/TD	Branch-based	0	0.0000029620	58	268	1340	1	31
BFS/TD	Branch-based	1	0.0000084680	102	2473	8987	31	1180
BFS/TD	Branch-based	2	0.0000135370	110	5089	18302	59	2460
BFS/TD	Branch-based	3	0.0000192970	135	7451	26665	84	3616
BFS/TD	Branch-based	4	0.0000221020	148	8529	30522	91	4148
BFS/TD	Branch-based	5	0.0000248590	189	10587	37893	112	5156
BFS/TD	Branch-based	6	0.0000333780	233	13919	49765	147	6787
BFS/TD	Branch-based	7	0.0000548460	280	17252	61638	182	8418
BFS/TD	Branch-based	8	0.0000490770	322	20681	73810	217	10098
BFS/TD	Branch-based	9	0.0000534590	352	22641	80775	238	11057
BFS/TD	Branch-based	10	0.0000550820	375	24283	86648	252	11864
BFS/TD	Branch-based	11	0.0000654040	418	26538	94685	280	12963
BFS/TD	Branch-based	12	0.0000664970	477	29893	106724	301	14620
BFS/TD	Branch-based	13	0.0000802840	573	36631	130727	378	17912
BFS/TD	Branch-based	14	0.0001006950	675	43076	153702	441	21071
BFS/TD	Branch-based	15	0.0001145640	787	50206	179308	518	24559
BFS/TD	Branch-based	16	0.0001360350	958	63533	226606	658	31083
BFS/TD	Branch-based	17	0.0001558920	1068	70958	253032	735	34718
BFS/TD	Branch-based	18	0.0001744840	1192	78946	281599	805	38642
BFS/TD	Branch-based	19	0.0002098040	1435	91980	328373	938	45026
BFS/TD	Branch-based	20	0.0003876710	1807	117295	418753	1190	57430
BFS/TD	Branch-based	21	0.0003656520	2321	149141	532445	1533	73011
BFS/TD	Branch-based	22	0.0004466880	2912	188051	671276	1932	92067
BFS/TD	Branch-based	23	0.0005614900	3539	234033	834376	2415	114575
BFS/TD	Branch-based	24	0.0006363850	3815	256356	913512	2653	125498
BFS/TD	Branch-based	25	0.0006537750	4003	266142	948288	2751	130293
BFS/TD	Branch-based	26	0.0006773270	4050	273286	973418	2828	133788
BFS/TD	Branch-based	27	0.0007203400	4067	271204	966278	2793	132782
BFS/TD	Branch-based	28	0.0007091990	4276	283303	1009567	2877	138747
BFS/TD	Branch-based	29	0.0007497550	4492	302189	1076177	3108	147960
BFS/TD	Branch-based	30	0.0007461630	4427	297511	1060009	3045	145683
BFS/TD	Branch-based	31	0.0007739580	4635	311034	1107909	3178	152312
BFS/TD	Branch-based	32	0.0008288960	4681	316989	1129169	3234	155233
BFS/TD	Branch-based	33	0.0008091190	4796	324142	1154795	3318	158726
BFS/TD	Branch-based	34	0.0008531460	4995	338965	1207744	3430	166025
BFS/TD	Branch-based	35	0.0009085080	5273	359203	1279858	3675	175899
BFS/TD	Branch-based	36	0.0010677880	5503	377947	1346381	3857	185088
BFS/TD	Branch-based	37	0.0009626150	5569	386862	1377675	3983	189421
BFS/TD	Branch-based	38	0.0009432890	5437	378533	1347744	3885	185354
BFS/TD	Branch-based	39	0.0009151760	5201	359912	1281397	3724	176205
BFS/TD	Branch-based	40	0.0009393370	5029	343842	1225000	3493	168400
BFS/TD	Branch-based	41	0.0009246220	5386	360059	1283379	3675	176327
BFS/TD	Branch-based	42	0.0010146920	5839	395633	1409799	4032	193757
BFS/TD	Branch-based	43	0.0010889920	6246	423124	1507947	4312	207222
BFS/TD	Branch-based	44	0.0012075120	6787	459530	1637531	4676	225061
BFS/TD	Branch-based	45	0.0012326140	7311	489888	1745044	5033	239883
BFS/TD	Branch-based	46	0.0012530510	7376	499762	1780254	5096	244757
BFS/TD	Branch-based	47	0.0013923510	7482	511058	1819827	5250	250250
BFS/TD	Branch-based	48	0.0012610340	7338	499320	1778350	5110	244522
BFS/TD	Branch-based	49	0.0012671090	7339	502308	1788871	5117	246009
BFS/TD	Branch-based	50	0.0013117610	7342	502015	1787591	5131	245848
BFS/TD	Branch-based	51	0.0012633280	7340	495056	1764203	5033	242467
BFS/TD	Branch-based	52	0.0013558090	7958	533889	1902384	5453	261463
BFS/TD	Branch-based	53	0.0015340900	8305	565764	2015435	5789	277064
BFS/TD	Branch-based	54	0.0014799800	8566	583477	2078630	5950	285760
BFS/TD	Branch-based	55	0.0016507940	8836	606120	2158818	6188	296842
BFS/TD	Branch-based	56	0.0015496540	8891	609327	2169966	6265	298370
BFS/TD	Branch-based	57	0.0015449810	8776	600089	2136751	6160	293856
BFS/TD	Branch-based	58	0.0015511220	8568	585121	2083308	5971	286560
BFS/TD	Branch-based	59	0.0015036770	8342	570616	2031766	5810	279469
BFS/TD	Branch-based	60	0.0015093020	8257	560154	1995065	5712	274336
BFS/TD	Branch-based	61	0.0014558340	8426	567527	2021923	5782	277953
BFS/TD	Branch-based	62	0.0015101180	8750	594355	2117333	6062	291087
BFS/TD	Branch-based	63	0.0016955190	9139	616482	2196303	6286	301925
BFS/TD	Branch-based	64	0.0016728920	9508	645782	2300685	6573	316289
BFS/TD	Branch-based	65	0.0017784900	9937	674499	2402935	6895	330325
BFS/TD	Branch-based	66	0.0018100570	10268	699905	2493032	7154	342769
BFS/TD	Branch-based	67	0.0018604680	10560	711713	2535158	7287	348540
BFS/TD	Branch-based	68	0.0018307260	10524	724134	2578760	7420	354618
BFS/TD	Branch-based	69	0.0019659070	10362	716836	2552414	7329	351059
BFS/TD	Branch-based	70	0.0017918000	10151	698386	2486815	7154	342010
BFS/TD	Branch-based	71	0.0018572100	9911	678918	2417417	6986	332444
BFS/TD	Branch-based	72	0.0016830140	9604	653514	2327390	6734	319994
BFS/TD	Branch-based	73	0.0016662100	9415	648921	2311023	6615	317817
BFS/TD	Branch-based	74	0.0016951650	9476	646229	2301428	6636	316449
