BFS/TD	Branch-based	0	0.0000019830	57	244	1220	1	19
BFS/TD	Branch-based	1	0.0000079110	72	1017	3954	19	464
BFS/TD	Branch-based	2	0.0000732330	517	8431	35000	92	4098
BFS/TD	Branch-based	3	0.0018267250	11251	482749	1791778	1718	239617
BFS/TD	Branch-based	4	0.0290425440	123409	9256580	33024937	32337	4595836
BFS/TD	Branch-based	5	0.1056769000	327992	31838293	112610733	176764	15742233
BFS/TD	Branch-based	6	0.0783424570	290460	17241035	61246271	215658	8404779
BFS/TD	Branch-based	7	0.0224986060	108094	2762020	9988262	85296	1295672
BFS/TD	Branch-based	8	0.0048503110	27267	385084	1428574	21775	170738
BFS/TD	Branch-based	9	0.0010836200	6226	67925	256901	5137	28799
BFS/TD	Branch-based	10	0.0002139880	1484	15467	58867	1232	6476
BFS/TD	Branch-based	11	0.0000378070	448	4547	17227	325	1923
BFS/TD	Branch-based	12	0.0000124640	124	1077	4206	92	421
BFS/TD	Branch-based	13	0.0000042100	51	853	3167	33	368
BFS/TD	Branch-based	14	0.0000007900	14	95	415	7	15
BFS/TD	Branch-avoiding	0	0.0000017260	30	72	480	1	19
BFS/TD	Branch-avoiding	1	0.0000070800	34	553	6000	19	464
BFS/TD	Branch-avoiding	2	0.0000804810	108	4333	50338	92	4098
BFS/TD	Branch-avoiding	3	0.0019858580	1766	243104	2892826	1718	239617
BFS/TD	Branch-avoiding	4	0.0352429310	32557	4660573	55473656	32337	4595836
BFS/TD	Branch-avoiding	5	0.1315503030	177438	16095863	190674729	176764	15742233
BFS/TD	Branch-avoiding	6	0.0938057420	215698	8836179	103014203	215658	8404779
BFS/TD	Branch-avoiding	7	0.0249397900	84314	1466323	16401274	85296	1295672
BFS/TD	Branch-avoiding	8	0.0051922140	19683	214341	2266850	21775	170738
BFS/TD	Branch-avoiding	9	0.0011462720	4196	39125	397201	5137	28799
BFS/TD	Branch-avoiding	10	0.0002348320	999	8991	90274	1232	6476
BFS/TD	Branch-avoiding	11	0.0000412220	301	2624	26568	325	1923
BFS/TD	Branch-avoiding	12	0.0000125530	95	656	6214	92	421
BFS/TD	Branch-avoiding	13	0.0000041400	34	485	4988	33	368
BFS/TD	Branch-avoiding	14	0.0000008870	12	80	492	7	15
